COLLECT_TARGET_ID,MSISDN,RELATIONSHIP_ACCOUNT,RELATIONSHIP_NAME,LOCAL_ACTION,MAIL_SEND_TIME,CONTENT,MAIL_VIEW_STATUS,MAIL_SAVE_FOLDER,PRIVACYCONFIG,DELETE_STATUS,DELETE_TIME
350000282600100100201407241440247054203478603080281087990,15080329675,13955550063,lynn2013121,02,1353385207,现在的交通，实在是堵啦！求解释,已,02,,0,
350000282600100100201407241440247054203478603080281087990,15080329675,13955550047,lynn2013121,02,1353385176,现在的交通，实在是堵啦！求解释,已,02,,0,
350000282600100100201407241440247054203478603080281087990,15080329675,13955550100,lynn2013121,02,1353385027,天气冷了!注意保暖,已,02,,0,
350000282600100100201407241440247054203478603080281087990,15080329675,13955550114,lynn2013121,02,1353384916,我找你半天了，你都没回我,已,02,,0,
350000282600100100201407241440247054203478603080281087990,15080329675,13955550136,lynn2013121,02,1353384760,你忘了……不至于吧!,已,02,,0,
350000282600100100201407241440247054203478603080281087990,15080329675,13955550047,lynn2013121,02,1353384671,我找你半天了，你都没回我,已,02,,0,
350000282600100100201407241440247054203478603080281087990,15080329675,13955550066,lynn2013121,02,1353384564,我找你半天了，你都没回我,已,02,,0,
350000282600100100201407241440247054203478603080281087990,15080329675,13355550034,lynn2013121,02,1353383379,身体健康！万事如意！,已,02,,0,
350000282600100100201407241440247054203478603080281087990,15080329675,13955550066,lynn2013121,02,1353383308,看不出你有啥好的！,已,02,,0,
350000282600100100201407241440247054203478603080281087990,15080329675,13255550033,lynn2013121,02,1353383263,你最近干嘛?都不回家……,已,02,,0,
350000282600100100201407241440247054203478603080281087990,15080329675,13455550015,lynn2013121,02,1353383203,时间真快，一年有这样过了,已,02,,0,
350000282600100100201407241440247054203478603080281087990,15080329675,13955550105,lynn2013121,02,1353383137,明天去看演出！你来不来,已,02,,0,
350000282600100100201407241440247054203478603080281087990,15080329675,13955550107,lynn2013121,02,1353383077,看见你，我很开心，有空见面吧!,已,02,,0,
350000282600100100201407241440247054203478603080281087990,15080329675,13655550017,lynn2013121,02,1353383013,明天你加班嘛！,已,02,,0,
350000282600100100201407241440247054203478603080281087990,15080329675,13955550136,lynn2013121,02,1353382971,最近怎么样哈！,已,02,,0,
350000282600100100201407241440247054203478603080281087990,15080329675,13955550130,lynn2013121,02,1353382932,明天在哪见面哈！,已,02,,0,
350000282600100100201407241440247054203478603080281087990,15080329675,10086,lynn2013121,02,1353382882,我在家里,已,02,,0,
350000282600100100201407241440247054203478603080281087990,15080329675,15759240281,lynn2013121,02,1353382854,几号见面啦，我都来一个礼拜了,已,02,,0,
350000282600100100201407241440247054203478603080281087990,15080329675,15759240281,lynn2013121,02,1353382798,呼啦啦!,已,02,,0,
350000282600100100201407241440247054203478603080281087990,15080329675,18250878203,lynn2013121,02,1353382756,我在北京啦!有事哈,已,02,,0,
350000282600100100201407241440247054203478603080281087990,15080329675,18250878203,lynn2013121,02,1353382635,怎么还不在,已,02,,0,
350000282600100100201407241440247054203478603080281087990,15080329675,18250878203,lynn2013121,02,1353382381,我怎么知道哈,已,02,,0,
350000282600100100201407241440247054203478603080281087990,15080329675,18250878203,lynn2013121,02,1353382153,昨天不办！,已,02,,0,
350000282600100100201407241440247054203478603080281087990,15080329675,10628315,lynn2013121,02,1353378734,今天你睡了吗?,已,02,,0,
350000282600100100201407241440247054203478603080281087990,15080329675,13955550098,lynn2013121,02,1397524256,”易信” 这款免费聊天软件非常不错，特有高清语音、免费短信和免费贴图表情，我们以后就用易信聊天吧！下载地址http://yixin.im,已,02,,0,
350000282600100100201407241440247054203478603080281087990,15080329675,13955550147,lynn2013121,02,1397524286,”易信” 这款免费聊天软件非常不错，特有高清语音、免费短信和免费贴图表情，我们以后就用易信聊天吧！下载地址http://yixin.im,已,02,,0,
350000282600100100201407241440247054203478603080281087990,15080329675,,lynn2013121,99,1404373037,您好，我正在使用 Viber。它是一个很棒的应用程序，可以免费通话和发送信息！www.viber.com/dl,已,03,,0,
350000282600100100201407241440247054203478603080281087990,15080329675,13955550136,郭萍,01,1353384503,您是哪位？不好意思。,已,01,,0,
350000282600100100201407241440247054203478603080281087990,15080329675,13655550017,郭芙,01,1353384032,你是谁?,已,01,,0,
350000282600100100201407241440247054203478603080281087990,15080329675,13955550107,丁萧萧,01,1353383699,你好，你打错电话了吧,未,01,,0,
350000282600100100201407241440247054203478603080281087990,15080329675,15759240281,蓝本,01,1353383530,这两天风声紧，等过两天宽松了,已,01,,0,
350000282600100100201407241440247054203478603080281087990,15080329675,13955550130,白小燕,01,1353383353,你是谁啊?,已,01,,0,
350000282600100100201407241440247054203478603080281087990,15080329675,18250878203,lynn2013121,01,1353382684,什么还不在？很多人在啊？你在哪里a？,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,18250878203,lynn2013121,01,1353382229,为啥啊？还会停业？你去他都不给你面子吗？,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,10001888,lynn2013121,01,1353378817,对不起，您发送的指令或号码不正确，请核对后重新发送。,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,10000,lynn2013121,01,1353403313,也许是真的。,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,10000,lynn2013121,01,1353403055,你来啊~呵呵~,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,10000,lynn2013121,01,1353403050,不用羡慕，只要努力，你也可以,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,10000,lynn2013121,01,1353403042,糟糕，又睡晚了，上班要迟到了,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,10000,lynn2013121,01,1353402973,也许是真的。,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,10000,lynn2013121,01,1353402968,哈哈，就是的啊，嘿嘿,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,10000,lynn2013121,01,1353402929,哪有，我很忙的，这么多人找我聊天呢。,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,10000,lynn2013121,01,1353402924,呵呵，你是我也是啊,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,10000,lynn2013121,01,1353402868,不知道-.-,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,10000,lynn2013121,01,1353402863,陈百强演唱的经典歌曲《不》，真的很棒，我喜欢！,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13600907644,蓝图,01,1353402858,唉！时间不好办,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13600907644,蓝图,01,1353402768,还乐意帮我…真开心,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13600907644,蓝图,01,1353402730,还是上班拉,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13600907644,蓝图,01,1353402712,恩，难道不是,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13600907644,蓝图,01,1353402681,真的吗？你这孩子,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13600907644,蓝图,01,1353402651,这是啥态度,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13600907644,蓝图,01,1353402628,呵呵…必须的,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13600907644,蓝图,01,1353402615,哈哈！你现在好吗,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13950127628,lynn2013121,01,1353402210,现在在哪里上班?工作辛苦吗?,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13600907644,蓝图,01,1353401575,休息吧！,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,10000,lynn2013121,01,1353401537,一寸光阴一寸金，寸金难买寸光阴。,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13600907644,蓝图,01,1353401404,哈哈…始料不及,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13600907644,蓝图,01,1353401376,受伤了…,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13600907644,蓝图,01,1353401360,我要回家,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13600907644,蓝图,01,1353401281,时间不够朋友,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13600907644,蓝图,01,1353401263,觉得没意思,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13600907644,蓝图,01,1353401225,时间在慢慢流逝，人在茫茫,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13600907644,蓝图,01,1353401219,我要休息一会儿,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13600907644,蓝图,01,1353401214,觉不让你伤心,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13600907644,蓝图,01,1353401209,�,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13600907644,蓝图,01,1353401132,对了，我会去看您的,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13600907644,蓝图,01,1353401099,我很乐意帮你,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13600907644,蓝图,01,1353401067,哈哈,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13600907644,蓝图,01,1353401058,我们谁和谁,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13600907644,蓝图,01,1353401043,如果需要的话话，我回去,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13600907644,蓝图,01,1353401038,不要那样累,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13600907644,蓝图,01,1353401017,要不要我回去找你哈,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13600907644,蓝图,01,1353401006,看你是伤心,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13600907644,蓝图,01,1353400998,家是温暖的,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13600907644,蓝图,01,1353400952,回家吧！,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13955550136,郭萍,01,1353384816,所以不好意思嘛,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13955550136,郭萍,01,1353384503,您是哪位？不好意思。,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13655550017,郭芙,01,1353384032,你是谁?,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13955550107,丁萧萧,01,1353383699,你好，你打错电话了吧,未,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,15759240281,蓝本,01,1353383530,这两天风声紧，等过两天宽松了,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13955550130,白小燕,01,1353383353,你是谁啊?,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,18250878203,lynn2013121,01,1353382684,什么还不在？很多人在啊？你在哪里a？,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,18250878203,lynn2013121,01,1353382229,为啥啊？还会停业？你去他都不给你面子吗？,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,10655516,lynn2013121,01,1403678137,不管您是不是铁杆球迷，都应该关注一下世界杯，沃邮箱手机客户端“精彩一刻”，帮您实时了解世界杯赛程赛况。体验：wapmail.wo.cn/aiwmWap2/app.jsp。,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,,lynn2013121,01,1403855895,Your Viber code is: 3645.Close this message and enter the code into Viber to activate your account.,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,10010,联通,01,1404654398,尊敬的客户：欢迎您来到上海，如需帮助请拨打客服热线10010或登录www.10010.com，优惠订购机票酒店请拨打116114。中国联通,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,10010,联通,01,1404687364,新势力-网聊卡（厦门）(OCS)资费：套餐费10元（月初一次性扣收），来显6元（默认开通，如您已取消，请忽略此费用）。赠送点对点短信100条、GPRS国内流量100M（超出后0.001元/KB）、手机挂Q、访问微博、登录“魅力福建”产生的流量免费。在本地拨国内前3分钟0.2元、第4分钟起0.1元/分钟，接听免费。在国内漫游时拨国内0.6元/分钟，接听0.39元/分钟。以上不含港澳台及国际资费。不执行本地忙时收费。,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,1069095599,lynn2013121,01,1404710589,关注“中国农业银行”微信服务号，参与点亮绿色活动，东风标致2008等您开回家！三星S5、iPad Air、手机充值卡等您拿！同时关注“中国农业银行智慧小达人”订阅号，更有机会获得东风标致508。如何关注请点击：http://t.cn/RvOSEpJ【中国农业银行】,已,01,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13955550098,lynn2013121,02,1397524256,”易信” 这款免费聊天软件非常不错，特有高清语音、免费短信和免费贴图表情，我们以后就用易信聊天吧！下载地址http://yix,已,02,,1,
350000282600100100201407241440257054203478603080281087990,15080329675,10000,lynn2013121,02,1353402795,不觉那,已,02,,1,
350000282600100100201407241440257054203478603080281087990,15080329675,10000,lynn2013121,02,1353402811,你说的好深奥,已,02,,1,
350000282600100100201407241440257054203478603080281087990,15080329675,13455550015,lynn2013121,02,1353383203,时间真快，一年有这样过了,已,02,,1,
350000282600100100201407241440257054203478603080281087990,15080329675,13255550033,lynn2013121,02,1353383263,你最近干嘛?都不回家……,已,02,,1,
350000282600100100201407241440257054203478603080281087990,15080329675,13955550066,lynn2013121,02,1353383308,看不出你有啥好的！,已,02,,1,
350000282600100100201407241440257054203478603080281087990,15080329675,13355550034,lynn2013121,02,1353383379,身体健康！万事如意！,已,02,,1,
350000282600100100201407241440257054203478603080281087990,15080329675,1365555001,lynn2013121,02,,,已,02,,1,
350000282600100100201407241440257054203478603080281087990,15080329675,10000,lynn2013121,02,1369193986,电信,已,02,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13400643903,lynn2013121,02,1376290815,我发了一张图片给你，点击[http://pinyin.cn/1fSBPepC1OJ] 看看吧。,已,02,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13955550056,lynn2013121,02,1353383354,我很快就到，请稍微等一会儿。,已,02,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13955550056,lynn2013121,02,1353383354,我很快就到，请稍微等一会儿。,已,02,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,15080329675,lynn2013121,02,1397523575,”易信” 这款免费聊天软件非常不错，特有高清语音、免费短信和免费贴图表情，我们以后就用易信聊天吧！下载地址http://yixin.im,已,02,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13806805685,lynn2013121,02,1402973601,我正在使用来往，它可以免费语音聊天，还有好玩的贴图表情。我在来往上叫"很傻"，可以搜索"18250849038"找到我，你也一起来玩吧！点击 http://m.laiwang.com 下载手机客户端找到我,已,02,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,05927894561,lynn2013121,02,1402974868,现在下载来往，注册后在“我的-邀请”输入我的暗号：sxgv8he，就能快速加我。下载地址：http://m.laiwang.com/?lwfrom=y,已,02,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13600907644,lynn2013121,02,1402975902,我正在使用来往，它可以免费语音聊天，还有好玩的贴图表情。我在来往上叫"很傻"，可以搜索"18250849038"找到我，你也一起来玩吧！点击 http://m.laiwang.com 下载手机客户端找到我,已,02,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,18205922607,lynn2013121,02,1402975948,我正在使用来往，它可以免费语音聊天，还有好玩的贴图表情。我在来往上叫"很傻"，可以搜索"18250849038"找到我，你也一起来玩吧！点击 http://m.laiwang.com 下载手机客户端找到我,已,02,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,15080329675,lynn2013121,02,1402998698,你有TalkBox吗？新版TalkBox太赞了，试试看！ http://talkboxapp.com/download,已,02,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,10086,lynn2013121,02,1402998707,你有TalkBox吗？新版TalkBox太赞了，试试看！ http://talkboxapp.com/download,已,02,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13955550062,lynn2013121,02,1402998738,你有TalkBox吗？新版TalkBox太赞了，试试看！ http://talkboxapp.com/download,已,02,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,10086,lynn2013121,02,1403019460,一起来使用可免费通话、免费发送短信的连我吧！http://www.lianwo8.com,已,02,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13955550068,lynn2013121,02,1403019466,一起来使用可免费通话、免费发送短信的连我吧！http://www.lianwo8.com,已,02,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13955550136,lynn2013121,02,1403020999,我是绝对可怜的小孩，想在陌陌上加你好友，回来跟我一起玩吧。下载地址：www.immomo.com 我的陌陌号是32196473,已,02,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,10086,lynn2013121,02,1403058715,我喜欢在手机上用欧朋超省版上网，速度快，用起来顺手流畅，看美女很方便，最厉害的是能省掉 90% 的流量！推荐你试试，免费下载： http://oupeng.com,已,02,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,10086,lynn2013121,02,1403058934,你有TalkBox吗？新版TalkBox太赞了，试试看！ http://talkboxapp.com/download,已,02,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13955550136,lynn2013121,02,1403072223,我是绝对可怜的小孩，想在陌陌上加你好友，回来跟我一起玩吧。下载地址：www.immomo.com 我的陌陌号是32196473,已,02,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,05911234567,lynn2013121,02,1403072864,来跟我一起用陌陌吧。注册时在“设置头像”一步输入我的陌陌号：32196473，你我都将免费获得2个表情！下载地址：http://www.immomo.com,已,02,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,9874563210,lynn2013121,02,1403072864,来跟我一起用陌陌吧。注册时在“设置头像”一步输入我的陌陌号：32196473，你我都将免费获得2个表情！下载地址：http://www.immomo.com,已,02,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,15080329675,lynn2013121,02,1403090551,我最近在用米聊发语音、视频聊天，推荐你试试：http://api.chat.xiaomi.net/i/107966576_B0219?t=email 我在米聊叫木兰花,小米帐号是107966576。,已,02,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13655550017,lynn2013121,02,1403091983,一起来使用可免费通话、免费发送短信的连我吧！http://www.lianwo8.com,已,02,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,10086,lynn2013121,02,1403144315,WhatsApp 支援多个手机平台。今天立即下载吧： https://whatsapp.com/dl/,已,02,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,15080329675,lynn2013121,02,1403145271,哈哈,已,02,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,15080339665,lynn2013121,02,1403145271,哈哈,已,02,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,13955550081,lynn2013121,02,1403145271,哈哈,已,02,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,111,lynn2013121,02,1403145271,哈哈,已,02,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,05925996455,lynn2013121,02,1403145271,哈哈,已,02,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,222,lynn2013121,02,1403145271,哈哈,已,02,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,18064582852,lynn2013121,02,1403145271,哈哈,已,02,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,333,lynn2013121,02,1403145271,哈哈,已,02,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,5965852,lynn2013121,02,1403145271,哈哈,已,02,,0,
350000282600100100201407241440257054203478603080281087990,15080329675,444,lynn2013121,02,1403145271,哈哈,已,02,,0,
